"Year","University","Unit","Code","Degree","Cutoff","DegreeOnly"
2022,"Extremadura","Facultad de Ciencias de la  Documentación y la Comunicación",7000913,"Doble grado en Periodismo y Comunicación Audiovisual (Facultad de Ciencias de la  Documentación y la Comunicación)",10.558,"Doble grado en Periodismo y Comunicación Audiovisual"
2022,"Extremadura","Facultad de Ciencias de la  Documentación y la Comunicación",7000914,"Doble grado en Periodismo e Información y Documentación (Facultad de Ciencias de la  Documentación y la Comunicación)",6.15,"Doble grado en Periodismo e Información y Documentación"
2022,"Extremadura","Facultad de Formación del Profesorado",2500838,"Grado en Educación Social (Facultad de Formación del Profesorado)",8.13,"Grado en Educación Social"
2022,"Extremadura","Facultad de Formación del Profesorado",2500926,"Grado en Educación Primaria (Facultad de Formación del Profesorado)",6.86,"Grado en Educación Primaria"
2022,"Extremadura","Facultad de Formación del Profesorado",2500984,"Grado en Educación Infantil (Facultad de Formación del Profesorado)",5.467,"Grado en Educación Infantil"
2022,"Extremadura","Facultad de Derecho",2501253,"Grado en Administración y Gestión Pública (Facultad de Derecho)",5.59,"Grado en Administración y Gestión Pública"
2022,"Extremadura","Facultad de Derecho",2501255,"Grado en Derecho (Facultad de Derecho)",5.004,"Grado en Derecho"
2022,"Extremadura","Facultad de Derecho",2503427,"Grado en Criminología (Facultad de Derecho)",11.092,"Grado en Criminología"
2022,"Extremadura","Facultad de Derecho",7000066,"Doble grado en Derecho y Administración y Dirección Empresas (Facultad de Derecho)",9.38,"Doble grado en Derecho y Administración y Dirección Empresas"
2022,"Extremadura","Facultad de Derecho",7000793,"Doble grado en Derecho y Criminología (Facultad de Derecho)",10.35,"Doble grado en Derecho y Criminología"
2022,"Extremadura","Facultad de Empresa, Finanzas y Turismo",2500835,"Grado en Administración y Dirección de Empresas (Facultad de Empresa, Finanzas y Turismo)",5.384,"Grado en Administración y Dirección de Empresas"
2022,"Extremadura","Facultad de Empresa, Finanzas y Turismo",2500839,"Grado en Turismo (Facultad de Empresa, Finanzas y Turismo)",5.62,"Grado en Turismo"
2022,"Extremadura","Facultad de Empresa, Finanzas y Turismo",2502186,"Grado en Finanzas y Contabilidad (Facultad de Empresa, Finanzas y Turismo)",5.69,"Grado en Finanzas y Contabilidad"
2022,"Extremadura","Facultad de Empresa, Finanzas y Turismo",7000065,"Doble grado en Administración y Dirección de Empresas y Turismo (Facultad de Empresa, Finanzas y Turismo)",7.23,"Doble grado en Administración y Dirección de Empresas y Turismo"
2022,"Extremadura","Facultad de Ciencias del Deporte",2500488,"Grado en Ciencias de la Actividad Física y del Deporte (Facultad de Ciencias del Deporte)",10.202,"Grado en Ciencias de la Actividad Física y del Deporte"
2022,"Extremadura","Centro Universitario de Plasencia",2500835,"Grado en Administración y Dirección de Empresas (Centro Universitario de Plasencia)",5.982,"Grado en Administración y Dirección de Empresas"
2022,"Extremadura","Centro Universitario Santa Ana",2501038,"Grado en Ingeniería de las Industrias Agrarias y Alimentarias (Centro Universitario Santa Ana)",5.256,"Grado en Ingeniería de las Industrias Agrarias y Alimentarias"
2022,"Extremadura","Escuela de Ingenierías Agrarias",2501037,"Grado en Ingeniería de las Explotaciones Agropecuarias (Escuela de Ingenierías Agrarias)",5.357,"Grado en Ingeniería de las Explotaciones Agropecuarias"
2022,"Extremadura","Escuela de Ingenierías Agrarias",2501038,"Grado en Ingeniería de las Industrias Agrarias y Alimentarias (Escuela de Ingenierías Agrarias)",6,"Grado en Ingeniería de las Industrias Agrarias y Alimentarias"
2022,"Extremadura","Escuela de Ingenierías Agrarias",2501042,"Grado en Ingeniería Hortofrutícola y Jardinería (Escuela de Ingenierías Agrarias)",7.79,"Grado en Ingeniería Hortofrutícola y Jardinería"
2022,"Extremadura","Escuela de Ingenierías Industriales",2500928,"Grado en Ingeniería Mecánica (Rama Industrial) (Escuela de Ingenierías Industriales)",6,"Grado en Ingeniería Mecánica"
2022,"Extremadura","Escuela de Ingenierías Industriales",2501039,"Grado en Ingeniería Eléctrica (Rama Industrial) (Escuela de Ingenierías Industriales)",7.884,"Grado en Ingeniería Eléctrica"
2022,"Extremadura","Escuela de Ingenierías Industriales",2501040,"Grado en Ingeniería Electrónica y Automática (Rama Industrial) (Escuela de Ingenierías Industriales)",6.208,"Grado en Ingeniería Electrónica y Automática"
2022,"Extremadura","Escuela de Ingenierías Industriales",2503855,"Grado en Ingeniería en Tecnologías Industriales (Escuela de Ingenierías Industriales)",6.868,"Grado en Ingeniería en Tecnologías Industriales"
2022,"Extremadura","Facultad de Ciencias",2502712,"Grado en Ingeniería Química Industrial (Facultad de Ciencias)",6.841,"Grado en Ingeniería Química Industrial"
2022,"Extremadura","Centro Universitario de Mérida",2500697,"Grado en Ingeniería Telemática en Telecomunicación (Centro Universitario de Mérida)",5.822,"Grado en Ingeniería Telemática en Telecomunicación"
2022,"Extremadura","Centro Universitario de Mérida",2500927,"Grado en Ingeniería en Diseño Industrial y Desarrollo de Productos (Centro Universitario de Mérida)",7.234,"Grado en Ingeniería en Diseño Industrial y Desarrollo de Productos"
2022,"Extremadura","Centro Universitario de Mérida",2502190,"Grado en Ingeniería Informática en Tecnologías de la Información (Centro Universitario de Mérida)",5.815,"Grado en Ingeniería Informática en Tecnologías de la Información"
2022,"Extremadura","Centro Universitario de Mérida",2504263,"Grado en Ingeniería en Geoinformación y Geomática (Centro Universitario de Mérida)",8.034,"Grado en Ingeniería en Geoinformación y Geomática"
2022,"Extremadura","Centro Universitario de Mérida",7000364,"Doble grado en Ingeniería Telemática en Telecomunicacióne Informática y Tecnología de la Información (Centro Universitario de Mérida)",8.078,"Doble grado en Ingeniería Telemática en Telecomunicacióne Informática y Tecnología de la Información"
2022,"Extremadura","Escuela Politécnica",2500695,"Grado en Edificación (Escuela Politécnica)",6.019,"Grado en Edificación"
2022,"Extremadura","Escuela Politécnica",2500696,"Grado en Ingeniería de Sonido e Imagen en Telecomunicación (Escuela Politécnica)",6.201,"Grado en Ingeniería de Sonido e Imagen en Telecomunicación"
2022,"Extremadura","Escuela Politécnica",2502188,"Grado en Ingeniería Informática en Ingeniería de Computadores (Escuela Politécnica)",6.058,"Grado en Ingeniería Informática en Ingeniería de Computadores"
2022,"Extremadura","Escuela Politécnica",2502189,"Grado en Ingeniería Informática en Ingeniería del Software (Escuela Politécnica)",6.15,"Grado en Ingeniería Informática en Ingeniería del Software"
2022,"Extremadura","Escuela Politécnica",2504167,"Grado en Ingeniería Civil (Escuela Politécnica)",6.165,"Grado en Ingeniería Civil"
2022,"Extremadura","Centro Universitario de Plasencia",2501094,"Grado en Ingeniería Forestal y del Medio Natural (Centro Universitario de Plasencia)",5,"Grado en Ingeniería Forestal y del Medio Natural"
2022,"Extremadura","Facultad de Filosofía y Letras",2500694,"Grado en Estudios Ingleses (Facultad de Filosofía y Letras)",6.042,"Grado en Estudios Ingleses"
2022,"Extremadura","Facultad de Filosofía y Letras",2500834,"Grado en Historia y Patrimonio Histórico (Facultad de Filosofía y Letras)",5.21,"Grado en Historia y Patrimonio Histórico"
2022,"Extremadura","Facultad de Filosofía y Letras",2500919,"Grado en Filología Clásica (Facultad de Filosofía y Letras)",10.002,"Grado en Filología Clásica"
2022,"Extremadura","Facultad de Filosofía y Letras",2500920,"Grado en Geografía y Ordenación del Territorio (Facultad de Filosofía y Letras)",7.333,"Grado en Geografía y Ordenación del Territorio"
2022,"Extremadura","Facultad de Filosofía y Letras",2500921,"Grado en Lenguas y Literaturas Modernas-Francés (Facultad de Filosofía y Letras)",5,"Grado en Lenguas y Literaturas Modernas-Francés"
2022,"Extremadura","Facultad de Filosofía y Letras",2500922,"Grado en Lenguas y Literaturas Modernas-Portugués (Facultad de Filosofía y Letras)",6.168,"Grado en Lenguas y Literaturas Modernas-Portugués"
2022,"Extremadura","Facultad de Filosofía y Letras",2500983,"Grado en Filología Hispánica (Facultad de Filosofía y Letras)",6.561,"Grado en Filología Hispánica"
2022,"Extremadura","Facultad de Filosofía y Letras",2501254,"Grado en Historia del Arte y Patrimonio Histórico-Artístico (Facultad de Filosofía y Letras)",8.598,"Grado en Historia del Arte y Patrimonio Histórico-Artístico"
2022,"Extremadura","Facultad de Medicina y Ciencias de la Salud",2500313,"Grado en Enfermería (Facultad de Medicina y Ciencias de la Salud)",11.494,"Grado en Enfermería"
2022,"Extremadura","Facultad de Medicina y Ciencias de la Salud",2500314,"Grado en Medicina (Facultad de Medicina y Ciencias de la Salud)",13.1,"Grado en Medicina"
2022,"Extremadura","Facultad de Medicina y Ciencias de la Salud",2500509,"Grado en Fisioterapia (Facultad de Medicina y Ciencias de la Salud)",11.044,"Grado en Fisioterapia"
2022,"Extremadura","Centro Universitario de Mérida",2500313,"Grado en Enfermería (Centro Universitario de Mérida)",10.958,"Grado en Enfermería"
2022,"Extremadura","Facultad de Enfermería y Terapia Ocupacional",2500313,"Grado en Enfermería (Facultad de Enfermería y Terapia Ocupacional)",11.192,"Grado en Enfermería"
2022,"Extremadura","Facultad de Enfermería y Terapia Ocupacional",2500316,"Grado en Terapia Ocupacional (Facultad de Enfermería y Terapia Ocupacional)",8.6,"Grado en Terapia Ocupacional"
2022,"Extremadura","Facultad de Veterinaria",2500317,"Grado en Veterinaria (Facultad de Veterinaria)",11.204,"Grado en Veterinaria"
2022,"Extremadura","Centro Universitario de Plasencia",2500313,"Grado en Enfermería (Centro Universitario de Plasencia)",10.858,"Grado en Enfermería"
2022,"Extremadura","Centro Universitario de Plasencia",2500315,"Grado en Podología (Centro Universitario de Plasencia)",6.859,"Grado en Podología"
2022,"Extremadura","Escuela de Ingenierías Agrarias",2502183,"Grado en Ciencia y Tecnología de los Alimentos (Escuela de Ingenierías Agrarias)",6,"Grado en Ciencia y Tecnología de los Alimentos"
2022,"Extremadura","Facultad de Ciencias",2500923,"Grado en Biología (Facultad de Ciencias)",6.304,"Grado en Biología"
2022,"Extremadura","Facultad de Ciencias",2500924,"Grado en Física (Facultad de Ciencias)",11.059,"Grado en Física"
2022,"Extremadura","Facultad de Ciencias",2500925,"Grado en Química (Facultad de Ciencias)",7.498,"Grado en Química"
2022,"Extremadura","Facultad de Ciencias",2500982,"Grado en Matemáticas (Facultad de Ciencias)",10.757,"Grado en Matemáticas"
2022,"Extremadura","Facultad de Ciencias",2501033,"Grado en Ciencias Ambientales (Facultad de Ciencias)",5.652,"Grado en Ciencias Ambientales"
2022,"Extremadura","Facultad de Ciencias",2502184,"Grado en Enología (Facultad de Ciencias)",6.69,"Grado en Enología"
2022,"Extremadura","Facultad de Ciencias",2502185,"Grado en Estadística (Facultad de Ciencias)",5.483,"Grado en Estadística"
2022,"Extremadura","Facultad de Ciencias",2502908,"Grado en Biotecnología (Facultad de Ciencias)",10.755,"Grado en Biotecnología"
2022,"Extremadura","Facultad de Ciencias",7001077,"Doble grado en Matemáticas y Estadística (Facultad de Ciencias)",10.986,"Doble grado en Matemáticas y Estadística"
2022,"Extremadura","Facultad de Veterinaria",2502909,"Grado en Bioquímica (Facultad de Veterinaria)",10.303,"Grado en Bioquímica"
2022,"A Coruña","Facultad de Ciencias de la Educación",2501017,"Grado en Educación Infantil (Facultad de Ciencias de la Educación)",9.23,"Grado en Educación Infantil"
2022,"A Coruña","Facultad de Ciencias de la Educación",2501018,"Grado en Educación Primaria (Facultad de Ciencias de la Educación)",10.134,"Grado en Educación Primaria"
2022,"A Coruña","Facultad de Ciencias de la Educación",2501221,"Grado en Educación Social (Facultad de Ciencias de la Educación)",8.42,"Grado en Educación Social"
2022,"A Coruña","Facultad de Ciencias del Trabajo",2501019,"Grado en Relaciones Laborales y Recursos Humanos (Facultad de Ciencias del Trabajo)",5.47,"Grado en Relaciones Laborales y Recursos Humanos"
2022,"A Coruña","Facultad de Derecho",2501015,"Grado en Derecho (Facultad de Derecho)",9.176,"Grado en Derecho"
2022,"A Coruña","Facultad de Derecho",7000076,"PCEO  Grado en Administración y Dirección de Empresas y Derecho (Facultad de Derecho)",11.802,"PCEO  Grado en Administración y Dirección de Empresas y Derecho"
2022,"A Coruña","Facultad de Filología",2501020,"Grado en Turismo (Facultad de Filología)",5.226,"Grado en Turismo"
2022,"A Coruña","Facultad de Filología",7000360,"Doble grado en Ciencias Empresariales y Turismo (Facultad de Filología)",9.08,"Doble grado en Ciencias Empresariales y Turismo"
2022,"A Coruña","Escuela Universitaria de Relaciones Laborales",2501019,"Grado en Relaciones Laborales y Recursos Humanos (Escuela Universitaria de Relaciones Laborales)",5,"Grado en Relaciones Laborales y Recursos Humanos"
2022,"A Coruña","Facultad de Ciencias del Deporte y la Educación Física",2501092,"Grado en Ciencias de la Actividad Física y del Deporte (Facultad de Ciencias del Deporte y la Educación Física)",10.78,"Grado en Ciencias de la Actividad Física y del Deporte"
